AUTHOR,TITLE,SCORE
(日)大江健三郎,万延元年的Football,8.2
[美]威廉•庞德斯通（Will...,选举中的谋略与博弈,8.2
Ryan Mitchell,Web Scraping with Python,8.2
雅各布.布克哈特,世界历史沉思录,8.7
钱理群,拒绝遗忘,8.7
[美] 巴拉巴西,链接,8.7
斯蒂芬·杰·古尔德,自达尔文以来,8.7
[美] 安妮·普鲁,近距离,8.7
伊曼纽尔·德曼（Emanuel...,宽客人生,8.7
[奥]茨威格,变形的陶醉,8.7
岸本齊史,火影忍者1,8.7
张中行,负暄琐话,8.7
张维迎,产权、激励与公司治理,8.7
约翰・M・利维,现代城市规划,8.7
Carol Dweck,Mindset,8.7
逢坂剛,百舌吶喊的夜晚,8.7
"高满堂,孙建业",闯关东,8.7
彭德怀,彭德怀自述,8.7
王晓磊,卑鄙的圣人：曹操.第6部,8.7
"正冈子规,夏目漱石,河东碧梧桐...",日本近代五人俳句选,8.7
[美] 威廉·斯泰隆,苏菲的选择,8.7
张爱玲,红楼梦魇,8.7
Vincent Ryan Ru...,Beyond Feelings: A Guide to Critical Thi...,8.7
罗伯特·鲁宾,在不确定的世界,8.0
麥克‧克萊頓,時間線,8.0
Joseph Brodsky,On Grief and Reason,8.0
Michael M. Lomb...,FYI For Your Improvement,8.0
(美)杰克·伦敦著,热爱生命,8.0
罗川真理茂,纽约纽约,8.0
王小波,王小波经典作品,8.0
欧文·亚龙（Irvin D.Y...,爱情刽子手,8.0
"水野良(原作),山田章博(漫画...",罗德斯岛战记-法理斯的圣女I,8.0
[美] 约翰·杜威,民主主义与教育,8.0
梁思成,为什么研究中国建筑,8.0
戴愫,不会写，怎敢拼外企——TCS三级跳 解析商务英语写作经典案例,8.0
[丹麦] 扬·盖尔,交往与空间,8.0
拉斯伯,吹牛大王历险记,8.0
（法）布尔迪厄,关于电视,8.0
"Chip Heath,Dan ...",Made to Stick,8.0
沧月,七夜雪,8.0
David M. Beazle...,Python Cookbook 中文版，第 3 版,8.0
黎煥雄著,幾米地下鐵：一個重新想像的旅程,8.0
[德] 维勒格 编,德国景观设计（全两册）,8.0
"(法)普鲁斯特(Proust,...",追忆似水年华 Ⅶ,9.3
陈寅恪,元白诗笺证稿,9.3
蒋勋,蒋勋说红楼梦,9.3
应星,大河移民上访的故事,9.3
John Berger,Ways of Seeing,9.3
梁遇春,春醪集,9.3
"亨利.明茨伯格  ,布鲁斯.阿...",战略历程,9.3
朱光潜,朱光潜谈美,9.3
李光耀,李光耀观天下,9.3
[美] 艾萨克·阿西莫夫,银河帝国2：基地与帝国,9.3
李锐,旧址,9.3
【美】列奥·施特劳斯,什么是政治哲学,9.3
(德) 迪特里希·朋霍费尔,狱中书简,9.3
曹禺,雷雨.日出,9.3
"Bill Simmons,Fo...",The Book of Basketball,9.3
杨奎松,国民党的“联共”与“反共”,9.3
吴敬琏,当代中国经济改革教程,9.3
奥修,静心：狂喜的艺术,9.3
鲁迅,呐喊,9.3
关心则乱,庶女·明兰传1,9.3
[美]E·B·怀特,重游缅湖,8.5
喬靖夫,《武道狂之詩》 卷一 風從虎．雲從龍,8.5
（美）杰拉尔德·温伯格,系统化思维导论（银年纪念版）,8.5
曹汝霖,曹汝霖一生之回忆,8.5
柏杨,西窗随笔（全二册）,8.5
J.D.沃森（James D....,双螺旋：发现DNA结构的故事,8.5
青青树,魁拔之书,8.5
[美] N.H.科琳宝姆,死亡诗社,8.5
张炜,古船,8.5
[德] 威廉·魏施德,通向哲学的后楼梯,8.5
[美] 查克·温迪格,知更鸟女孩2,8.5
[英] 约翰·勒卡雷,完美的间谍,8.5
（美）A.G.雷富礼（A.G....,游戏颠覆者,8.5
孙立平,博弈,8.5
不经语,误入浮华,8.5
金庸,鹿鼎記（新修版）（全五册）,8.5
周国平,安静,8.5
[英] 弗兰克·惠特福德,包豪斯,8.5
塞尔玛.拉格洛孚,骑鹅旅行记（上）,8.5
Lisa Genova,STILL ALICE,8.5
马歇尔,货币、信用与商业,8.1
清少納言,枕草子,8.1
"陈寅恪 著,陈美延 编",金明馆丛稿初编,8.1
[日] 谷川流,凉宫春日的消失,8.1
"[清]吴楚材、吴调侯,中华书局...",名家精译古文观止,8.1
叶嘉莹,北宋名家词选讲,8.1
梅拉妮·米歇尔,复杂,8.1
柏拉图,文艺对话集,8.1
Robin Williams,The Non-Designer's Design Book,8.1
艾勒里·昆恩,Y的悲劇,8.1
谭霈生,论戏剧性,8.1
京極夏彥,後巷說百物語（上）,8.1
杨绛,干校六记,8.1
弗雷德里克 S.米什金(Fre...,货币金融学,8.1
娜娜妈|摄影:廖家威,自己做100%保养级手工皂,8.1
Paulo Coelho,The Alchemist,8.1
儒勒.凡尔纳(法),格兰特船长的儿女,8.1
邢苗苗,好妈妈胜过好老师,8.1
Audrey Niffeneg...,The Time Traveler's Wife,8.1
霍达,穆斯林的葬礼,8.1
（英）安东尼・吉登斯,社会的构成,8.6
圣严法师,学佛群疑,8.6
支倉凍砂,狼與辛香料,8.6
[美]阿图·葛文德,阿图医生·第2季,8.6
苏力,法律与文学,8.6
井上靖,井上靖文集(1-3),8.6
熊逸,孟子他说,8.6
[德] 瓦尔特·本雅明,机械复制时代的艺术作品,8.2
莫言,天堂蒜薹之歌,8.2
林贤治,纸上的声音,8.2
"许知远 主编,绿茶 执行主编",东方历史评论（第2辑）,8.2
C.赖特.米尔斯,权力精英,8.2
邓九刚,大盛魁商号（全三册）,8.2
保羅．約翰遜 Paul Joh...,所謂的知識分子,8.2
[日] 铃木大拙,禅风禅骨,8.6
(美)Tom Mitchell,机器学习,8.6
鲜橙,阿麦从军,8.6
Nicholas Sparks,The Last Song,8.6
曾纪鑫,千古大变局,8.6
"赵凯华,陈熙谋",新概念物理教程 电磁学(第二版),8.6
[日] 三浦紫苑,真幌站前多田便利屋,8.6
鬼谷子,鬼谷子,8.2
张满胜,英语语法新思维,8.2
泰戈尔,飞鸟集,8.2
[古希腊] 荷马,荷马史诗·伊利亚特,8.2
[英]C.S.刘易斯,纳尼亚传奇全集,8.2
[美] 玛洛·摩根,旷野的声音,8.2
楚惜刀,魅生·涅槃卷,8.2
华姿,德兰修女传,8.2
南怀瑾,南怀瑾选集（第五卷）,8.8
[加] 伊格纳季耶夫,伯林传,8.8
[德] 海德格尔,面向思的事情,8.8
汤川秀树,旅人,8.8
"詹姆斯·多尔蒂,小罗伯特·普法...",争论中的国际关系理论,8.8
(英)C.S.路易斯,四种爱,8.8
[日] 福泽谕吉,劝学篇,8.8
九把刀,精準的失控,8.6
袁克成,明明白白看年报,8.6
[美] 丹尼尔•查莫维茨,植物知道生命的答案,8.6
[美] 梅多斯,增长的极限,8.6
阿来,大地的阶梯,8.6
（英）阿加莎·阿里斯蒂,怪屋,8.6
Frances Hodgson...,A Little Princess,8.2
(法) 加缪,孤独、团结与反抗,8.2
弗雷德里克·詹姆逊,后现代主义与文化理论,8.2
池井戸 潤,オレたちバブル入行組,8.2
[美] 彼得·圣吉,第五项修炼,8.2
(法)纪德,浪子回家集,8.8
王书亚,我有平安如江河,8.8
托尔金,精灵宝钻,8.8
朱天文,炎夏之都,8.8
亨利·米勒,黑色的春天,8.8
程裕祯,中国文化要略,8.8
李 喆,Chrome扩展及应用开发,8.8
詹姆斯·里卡兹,谁将主导世界货币？,8.8
费尔巴哈,基督教的本质,8.8
"诺曼·K·邓津,伊冯娜·S·林...",定性研究（第1卷）：方法论基础,8.8
[加]阿瑟·黑利,最后诊断,8.8
蒋鑫,Git权威指南,8.8
周汝昌,红楼小讲,8.8
彭一刚,中国古典园林分析,9.1
Robert M. Sapol...,"Why Zebras Don't Get Ulcers, Third Editi...",9.1
"史迪格·拉森,Stieg La...",直捣蜂窝的女孩,9.1
[法]克利斯提昂.约里波瓦 文...,我想有颗星星,9.1
"(瑞士)荣格,C.G著",寻求灵魂的现代人,9.1
王理书,做情绪的小主人,9.1
,唐诗三百首宋词三百首元曲三百首,9.1
[印度]阿马蒂亚·森,贫困与饥荒,9.1
鲁迅校录,唐宋传奇集,9.1
大前研一,企业家的战略头脑,9.1
"（美）阿兰·布鲁姆,哈瑞·雅法",莎士比亚的政治,9.1
中国营养学会,中国居民膳食指南,9.1
"伯恩・霍加思,李 东",动态素描·人体解剖,9.1
David Kirkpatri...,The Facebook Effect,9.1
[法]萨特,词语,9.1
[美]比尔·布莱森,闪亮的日子,9.1
钟毓龙,上古神话演义(共四卷),9.1
沈从文,月下小景,9.1
恩格斯,家庭、私有制和国家的起源,8.6
[意] 翁贝托·埃科,试刊号,8.6
张五常,佃农理论,8.6
（法）莫泊桑,莫泊桑短篇小说精选,8.6
"王水照,崔铭",苏轼传,8.6
黄易,寻秦记,8.6
白饭如霜,疯狂植物园,9.1
[秘鲁] 巴·略萨,中国套盒,9.1
蔡今中,如何撰写与发表社会科学论文,8.0
迟子建,鬼魅丹青,8.0
刘俊文 主编,日本学者研究中国史论著选译（第一卷）,8.0
L.松佩拉克,病毒学概览,8.0
Michael Hartl,Ruby on Rails 3 Tutorial,8.0
Shaun Tan,Tales From Outer Suburbia,8.0
汤玛斯·伍尔夫（thomas ...,天使，望故乡,8.0
[美] 费正清,中国：传统与变迁,8.6
(美)布赖恩·卡普兰,理性选民的神话,8.6
S.马尔霍尔,海德格尔与《存在与时间》,8.6
[美] 埃德加·斯诺,西行漫记,8.6
王稼句,姑苏食话,8.6
(日)柳田国男,远野物语·日本昔话,8.6
月下桑,原始再来（上下册）,8.6
中国硅酸盐学会,中国陶瓷史,8.0
史景遷,追尋現代中國（上）,8.0
荣新江,学术训练与学术规范,8.0
"王骥跃,班妮",梦想与浮沉：A股十年上市博弈,8.0
Robert C. Marti...,Clean Code,8.0
(美) 杜卡斯 (H.Duka...,爱因斯坦谈人生,8.0
[美] 加来道雄,超越时空,8.0
[美] 亨利·詹姆斯,小说的艺术,8.6
Richard Yates,Revolutionary Road,8.6
冯梦龙,喻世明言,8.6
"凯西・施瓦尔贝,邓世忠",IT项目管理,8.6
"[唐] 王维 撰,陈铁民 校注",王维集校注（全四册）,8.6
郑渊洁,皮皮鲁总动员之舒克贝塔系列 礼品盒装(共6册）,8.6
（奥）卡尔・门格尔,国民经济学原理,8.6
[美] 迈克尔·坎宁安,末世之家,8.0
刘永华,中国古代军戎服饰,8.0
盐野七生,海都物語（下）,8.0
"格雷厄姆,多德",证券分析（下）,8.0
Bill Bryson,A Walk in the Woods,8.0
"约翰・格里宾,玛丽・格里宾,江...",迷人的科学风采,8.0
"Richard Gerrig,...",Psychology and Life (16th Edition),8.0
菅澤佳代,叫醒布拉格,8.0
（清）章学诚,文史通义校注,8.0
Virginia Woolf,A Room Of One's Own And Three Guineas,8.0
L. Frank Baum,The Wonderful Wizard of Oz,8.0
王小波,沉默的大多数,8.0
Andrew S Tanenb...,Operating Systems Design and Implementat...,8.0
（德）尼采,权力意志：重估一切价值的尝试,8.0
【明】王守仁,明隆庆六年初刻版《传习录》,8.0
(英)弗吉尼亚﹒吴尔夫,奥兰多,8.0
[英]戴维·多伊奇（David...,无穷的开始,8.0
"Robert Moore,Do...","King, Warrior, Magician, Lover",8.0
周国平,灵魂只能独行,8.3
[日] 京极夏彦,涂佛之宴·宴之始末（上）,8.3
[美]弗雷德里克·肯普,柏林1961,8.3
[美] 沃尔特·米歇尔（Wal...,棉花糖实验,8.3
Martin J. Osbor...,An Introduction to Game Theory,8.3
(美)史蒂文.温伯格,宇宙最初三分钟,8.3
雾满拦江,职场动物进化手册,8.0
寐语者,衣香鬓影2·千秋素光同,8.0
Bradley L.Jones...,21天学通C语言,8.0
[西] 费尔南多.萨瓦特尔,哲学的邀请,8.0
(美)托妮·莫里森,宠儿,8.0
李赋宁,欧洲文学史（第2卷）,8.0
菲尔·G·古尔丁,古典作曲家排行榜,8.0
[德] 埃克哈特·托利,当下的力量,8.0
罗伯特·赖特Robert Wr...,道德动物,8.3
(美)爱德华·W.萨义德,文化与帝国主义,8.3
刘基,滴天髓阐微,8.3
[奥]弗洛伊德[S.Freud...,弗洛伊德文集《文明与缺憾》,8.3
维特鲁威,建筑十书,8.3
英格玛・伯格曼,伯格曼论电影,8.3
朱天心,想我眷村的兄弟们,8.3
Frederick Forsy...,阿富汗人,8.3
安妮宝贝,安妮宝贝系列,8.5
张曼菱,西南联大行思录,8.5
朱自清,朱自清经典,8.5
[美] 爱德华·W. 萨义德,格格不入,8.5
（韩）金润姬,失去的你,8.5
江觉迟,酥油,8.5
Sarah Waters,Fingersmith,9.2
张枣,春秋来信,9.2
（英）A.J.P.泰勒（All...,争夺欧洲霸权的斗争,9.2
[美]斯蒂芬·金,肖申克的救赎,9.2
饶尚宽 译注,老子,9.2
冯骥才,一百个人的十年,9.2
Randall Munroe,Thing Explainer,9.2
李卫东,人类曾经被毁灭,8.3
《公司的力量》节目组,公司的力量,8.3
Raph Koster,A Theory of Fun for Game Design,8.3
（丹麦）安徒生,安徒生童话故事集,8.3
[美]M.克莱因,古今数学思想 第4册,8.3
南怀瑾述,南怀瑾选集（第六卷）,8.3
余秋雨,北大授课,8.5
栾保群,扪虱谈鬼录,8.5
[德] 约翰·拉贝,拉贝日记,8.5
"李志题,刘瑜,柴静,张维迎,朱...",给理想一点时间： 精选集,8.5
伯特·海灵格,爱的序位,8.5
[美] 弗拉基米尔·纳博科夫,洛丽塔：电影剧本,8.5
"Cathy O'Neil,Ra...",Doing Data Science,8.5
张大春,小说稗类,9.2
普普尔·贾亚卡尔,克里希那穆提传,9.2
杰罗姆·K.杰罗姆,懒人闲思录,9.2
王晓磊,卑鄙的圣人：曹操.第9部,9.2
何清涟,人口：中国的悬剑,9.2
西村京太郎,殺人雙曲線,9.2
(日)青山七惠,青山七惠小说集,9.2
[德] 阿·叔本华,人生的智慧,9.0
"[宋] 范晔 撰,[唐] 李贤...",后汉书（全十二册）,9.0
Howard.M.Haiper...,割断脐带做大人,9.0
晴川,韦帅望的江湖,9.0
Barbara Cooney,Miss Rumphius,9.0
默里·罗斯巴德,银行的秘密,9.0
武志红,为何爱会伤人,8.5
小春,不负如来不负卿Ⅱ·大结局,8.5
理查德·利基,人类的起源,8.5
[美]约瑟夫·奈,美国世纪结束了吗？,8.5
Brett Slatkin,Effective Python,8.5
張愛玲,小團圓,8.5
任志强,任你评说,8.5
[日]宫部美雪,所罗门的伪证 第Ⅰ部,9.2
福尔克尔·乌尔里希,希特勒传,9.2
洪子诚,中国当代文学史,9.2
"汤姆・凯利,乔纳森・利特曼",创新的艺术,9.2
余杰,火与冰,9.2
[巴西] 保罗·柯艾略,魔鬼与普里姆小姐,9.2
安倍夜郎,深夜食堂 15,9.0
[古罗马] 塔西佗,塔西佗《编年史》,9.0
[美] 沃尔特·李普曼,公众舆论,9.0
"[日] 冈仓天心,[日] 九鬼...",茶之书·“粹”的构造,9.0
本书工作组编,英语专业四、八级词汇表,9.0
刘震云,刘震云精选集,9.0
[美] 杰弗里·迈耶斯,奥威尔传,9.0
菖蒲,相思门,9.0
[英] 休谟,道德原则研究,9.0
周有光,我的人生故事,9.0
曹乃谦,到黑夜想你没办法,9.0
[日] 岛田洋七,幸福旅行箱,9.0
张润秀,弟子规,9.0
阎云翔,私人生活的变革,9.0
Neil Strauss,The Game,8.2
凯萨·伊达尔戈,增长的本质,8.2
[英] 维多利亚·芬利,颜色的故事,8.2
[美] 杰夫里·迪弗,蓝色骇客,8.2
庄祖宜,厨房里的人类学家,8.2
Mark E. Russino...,Windows® Internals,8.2
[德]康德,判断力批判,8.2
[美] 提摩西•加尔韦 (W....,身心合一的奇迹力量,8.2
Jeffrey Toobin,The Nine,8.2
黑格尔,哲学史讲演录(第一卷),8.2
Italo Calvion 伊...,樹上的男爵,8.2
(南非)J.M.库切,等待野蛮人,8.2
[斯洛文尼亚] 斯拉沃热·齐泽...,意识形态的崇高客体,8.2
Cal Newport,Deep Work,8.2
(英国)阿道斯·伦纳德·赫胥黎,美妙的新世界,8.2
葛亮,七声,8.2
徐贲,人以什么理由来记忆,8.2
陳丹青,笑談大先生,8.2
都梁,大崩溃,8.2
高野和明,13級階梯,8.2
[美]斯蒂芬·金,卡拉之狼,8.5
Josh Clark,触动人心,8.5
[澳] 艾伦·查尔默斯,科学究竟是什么,8.5
[美] 乔·史塔威尔,亚洲教父,8.5
"许知远 主编,绿茶 执行主编",东方历史评论（第4辑）,8.5
马鸿藻,考古器物绘图,8.5
幾米,地下铁,8.5
阿兰・艾伯斯坦,哈耶克传,8.5
陈鼓应 蒋丽梅 导读及译注,中信国学大典：老子,8.5
沈复,浮生六记,8.5
詹姆斯·巴里,彼得潘,8.5
邵雪城,活着再见,8.5
(英国)马特·里德利,红色皇后,8.5
崔曼莉,浮沉2,8.5
周安士,安士全书白话解（上下册）,8.5
"Dave Thomas,And...",Programming Ruby 1.9 & 2.0,8.5
芥川龙之介,地狱变,8.5
巴萨姆(Bryan Basha...,Head First Servlets&JSP（第二版·中文版）,8.5
Kazuo Ishiguro,The Remains of the Day,8.5
James Joyce,Ulysses,8.5
Walter Isaacson,賈伯斯傳,9.0
王旭烽,茶人三部曲(全三册),9.0
[法]保尔－鲁.苏里策尔,绿色国王,9.0
南怀瑾,药师经的济世观,9.0
[德]赫尔曼·黑塞,堤契诺之歌,9.0
阿玛斯,解脱之道,9.0
漏屋,词行天下,9.0
James Bowen,A Street Cat Named Bob,9.0
[日] 谷崎润一郎,细雪,9.0
Steven D. Levit...,Superfreakonomics,9.0
[英] 朱利安·巴恩斯,10½章世界史,9.0
[美] 罗宾·诺伍德,爱得太多的女人,9.0
周国平,安静的位置,9.0
路遥,人生,9.0
夏承焘,唐宋词欣赏,9.0
[英]朱利安·巴恩斯,10 1/2章世界史,9.0
马戛尔尼,1793乾隆英使觐见记,9.0
结城浩,数学女孩,9.0
娥蘇拉·勒瑰恩(Ursula ...,西岸三部曲2·沉默之聲,9.0
[澳大利亚] 帕特里克·怀特,人树,9.0
李碧华,逆插桃花,8.1
艾哈迈德·爱敏,阿拉伯─伊斯兰文化史（第一册）,8.1
俞天任,东边的太阳快要落山了,8.1
李洁非,龙床,8.1
张泽石,我的朝鲜战争,8.1
徐星,无主题变奏,8.1
玛贝尔·卡茨,最简单的方式,8.1
"Jung, Carl Gust...",Man and His Symbols,8.1
于康,于康教您远离三高从吃开始,8.1
潘尚文,弹指之间,8.1
"（美）汉斯·摩根索,（美）肯尼...",国家间政治,8.1
Christopher D.M...,信息检索导论,8.1
"兰德尔·科林斯,迈克尔·马科夫...",发现社会之旅,8.1
McKinsey & Comp...,Valuation,8.1
戴晴,梁漱溟 王实味 储安平,8.1
"何光沪,秦晖,任不寐,袁伟时",大学精神档案・近代卷（下）,8.1
Clayton M. Chri...,The Innovator's Dilemma,8.1
释一行,太阳，我的心,8.1
周国平,妞妞-一个父亲的札记,8.1
蒋廷黻,中国近代史,8.1
Will Schwalbe,The End of Your Life Book Club,8.7
詹姆斯·米勒,福柯的生死爱欲,8.7
董桥,这一代的事,8.7
Hanya Yanagihar...,A Little Life,8.7
[美] 亨利·基辛格,重建的世界,8.7
Gayle Laakmann ...,The Google Resume,8.7
[美] Jonathan Ch...,jQuery基础教程（第3版）,8.7
（美）杰克・坎菲尔,集中精力做重要的事,8.7
[日] 夏目漱石,我是猫,8.7
谭恩美,喜福会,8.7
陈巨来,安持人物琐忆,8.7
黄铁鹰,找我2,8.7
"W. Chan Kim,Ren...",Blue Ocean Strategy,8.7
川端康成,千只鹤,8.7
阿加莎・克里斯蒂,人性记录,8.7
John Brockman,This Will Make You Smarter,8.7
"三上延,越島はぐ",古書堂事件手帖 03,8.7
Greg Smith,Why I Left Goldman Sachs,8.7
Neil MacGregor,A History of the World in 100 Objects,8.7
鳥山 石燕,鳥山石燕 画図百鬼夜行全画集,8.7
钱穆,国史大纲（上下册）,9.4
"Poe, Edgar Alla...",The Complete Poetry of Edgar Allen Poe,9.4
高健 选译,英国散文精选,9.4
"张步洲,等",陈寅恪学术文化随笔,9.4
普济,五灯会元（全三册）,9.4
[俄] 陀思妥耶夫斯基,罪与罚,9.4
顾准,希腊城邦制度,9.4
布莱恩・麦基,思想家,9.4
邓广铭,邓广铭治史丛稿,9.4
冰河,狗日的战争2,9.4
[德]鲁道夫·卡尔纳普,世界的逻辑构造,9.4
朱幼棣,后望书,9.4
理查德·P·鲁尼,行为统计学基础,9.4
陈兴良,口授刑法学,9.4
(美) 福克纳,献给艾米丽的一朵玫瑰花,9.4
"坂本文泉子,石川啄木",如梦记·石川啄木诗歌集,9.4
"英若诚,康开丽",水流云在,9.4
王相国,法律英语悦读系列·鏖战英文合同,9.4
蔡志忠,孔子说,9.4
秦涛,老谋子司马懿,9.4
William E. Shot...,The Linux Command Line,9.2
左丘明,国语,9.2
（明）汤显祖 著；徐朔方，杨笑...,牡丹亭,9.2
